StudyHours,SleepHours,SocialMediaHours,ExerciseHours,PlayHours,AttendancePercentage,PreviousMarks,AttentionLevel,TestMarks
4.4,6.7,1.5,1.3,0.0,72.1,64.7,4.7,57.3
3.0,8.3,4.5,1.1,1.1,64.6,67.1,3.0,40.8
1.4,6.7,1.1,1.2,2.1,90.9,69.7,3.9,48.5
2.3,8.1,2.1,1.0,2.4,82.4,77.3,3.0,60.0
2.4,6.7,2.9,0.0,0.5,98.7,69.3,2.1,50.1
6.6,6.0,1.4,0.9,1.1,93.3,61.5,6.6,73.9
4.7,7.4,3.3,0.5,1.1,89.7,61.6,4.0,63.8
5.1,5.9,2.1,0.3,1.0,81.1,58.2,4.2,59.1
1.2,7.5,3.3,1.1,1.4,90.4,68.9,2.2,43.2
2.7,5.8,3.2,1.6,0.5,81.8,80.3,2.7,59.9
5.8,6.7,2.2,1.5,1.3,85.5,74.2,5.3,67.1
4.9,5.6,4.6,1.1,0.8,82.4,75.6,3.3,54.3
4.3,9.0,1.7,0.8,1.5,87.1,59.2,6.2,57.1
5.3,5.3,4.1,0.7,1.0,83.0,58.3,3.1,56.3
7.0,7.0,3.9,0.3,1.4,93.0,71.8,4.8,70.4
4.2,8.1,4.6,0.7,0.8,88.6,82.5,3.7,70.7
4.6,8.0,2.7,1.3,2.2,80.9,78.4,5.8,66.0
4.8,7.9,1.6,1.7,1.3,81.4,63.3,5.6,70.2
8.1,6.7,5.0,0.4,1.5,74.8,92.9,4.7,72.3
1.4,8.4,2.1,0.0,1.4,69.4,49.7,2.1,42.1
5.5,7.9,1.5,0.5,1.5,92.5,70.3,5.5,81.5
4.3,7.2,2.3,1.3,1.5,82.2,71.0,4.3,60.5
5.4,7.2,1.3,1.8,2.1,75.3,67.9,5.4,67.9
3.5,6.7,3.1,1.5,1.3,88.6,75.3,3.7,58.9
4.4,6.1,1.8,1.4,1.0,79.2,68.0,4.5,64.8
5.6,8.2,2.2,0.4,1.5,84.4,55.0,6.4,73.7
9.2,8.3,3.7,0.4,1.1,74.7,69.1,7.2,79.1
5.7,6.1,3.2,0.1,1.4,90.2,71.6,4.8,74.8
3.2,6.8,2.5,0.5,0.8,85.7,79.1,3.5,61.1
3.9,6.9,2.7,1.3,2.2,89.0,84.2,3.6,72.6
3.8,7.0,2.5,1.6,1.0,81.6,61.4,4.6,60.4
1.8,7.1,2.0,1.0,2.3,87.0,86.7,2.6,49.7
4.0,7.9,2.5,0.7,1.5,73.4,65.7,5.1,63.4
5.6,6.3,3.1,0.3,2.1,100.0,64.9,4.0,68.0
2.6,6.2,2.3,0.7,1.0,88.3,65.9,3.4,53.4
6.1,8.2,3.0,0.9,0.1,98.7,50.5,5.9,72.4
5.2,6.5,1.5,0.1,0.3,82.9,65.8,4.5,63.2
3.4,5.7,1.8,1.3,3.3,76.6,83.1,4.4,62.6
4.3,6.5,1.6,0.6,1.1,81.1,74.8,5.5,65.6
6.9,6.7,1.8,1.2,2.3,84.6,72.3,5.9,81.5
5.6,8.6,4.0,0.8,0.6,84.1,73.5,4.7,64.6
4.5,7.9,3.4,0.9,1.6,99.9,82.6,4.5,70.8
4.1,8.1,1.2,0.4,1.7,78.2,61.2,5.7,65.1
4.6,7.8,3.0,0.6,3.5,80.2,79.0,5.2,69.3
3.7,7.9,2.0,1.1,1.3,90.7,70.7,4.6,61.9
1.3,6.3,1.7,0.7,1.0,72.3,62.2,2.8,51.0
7.6,6.8,0.7,0.2,1.7,84.7,74.6,6.8,90.8
4.7,6.0,3.7,0.9,0.9,86.1,70.8,3.5,70.1
5.1,6.8,0.9,1.0,1.8,88.5,61.9,5.4,65.7
4.4,7.7,2.4,1.5,1.5,87.8,59.3,4.3,61.9
3.4,7.1,1.4,1.4,1.0,100.0,65.7,5.1,58.6
4.2,8.3,3.4,0.8,1.8,77.9,64.9,4.4,52.3
2.1,5.9,2.1,0.5,1.6,79.8,82.2,3.5,60.2
7.9,7.5,2.3,0.7,2.0,89.9,67.9,7.2,83.3
2.6,5.8,2.4,0.5,2.7,86.8,66.3,2.7,47.9
3.0,7.1,2.9,1.1,1.1,87.8,81.3,2.9,62.1
3.8,7.7,2.5,1.3,1.2,73.8,83.5,5.5,67.3
6.4,6.8,2.4,1.4,0.6,100.0,61.7,4.9,61.5
4.5,7.6,1.9,0.6,1.9,88.6,57.6,4.8,69.0
2.6,6.0,0.6,0.5,1.0,72.3,75.2,3.7,58.2
6.4,5.3,1.2,0.6,1.7,89.9,67.9,5.2,73.2
5.6,7.6,3.4,0.0,2.3,76.2,64.5,4.3,55.2
5.3,8.7,2.1,0.2,1.0,92.4,80.4,5.1,76.5
5.6,6.0,1.7,0.8,1.2,74.5,67.4,4.8,64.4
8.1,8.2,0.8,1.0,2.2,93.0,89.2,8.0,96.0
7.8,7.0,0.4,1.0,2.0,75.2,70.5,7.7,85.9
3.5,5.7,1.7,0.4,1.9,77.2,71.6,3.4,60.7
6.9,5.9,3.6,0.6,1.2,86.1,92.4,4.6,79.4
5.1,7.0,1.8,0.7,0.5,80.1,73.1,4.6,75.2
5.2,6.6,3.0,0.6,1.0,80.6,62.9,4.6,54.0
2.0,5.7,1.8,1.1,0.8,72.8,59.8,2.9,43.9
4.2,5.3,3.3,0.1,1.9,82.4,65.4,3.3,62.1
3.3,6.2,2.1,0.2,1.7,92.1,72.4,3.2,70.3
5.7,7.2,1.0,0.7,1.1,100.0,79.1,5.6,86.5
6.1,7.0,2.2,0.1,1.2,91.6,55.0,5.4,72.4
1.4,6.5,4.7,0.0,1.8,90.5,70.0,1.3,46.8
4.5,7.2,4.6,0.1,1.3,71.5,82.8,2.8,60.3
6.2,8.0,3.1,0.7,1.1,84.8,72.6,5.3,68.8
4.2,7.4,2.3,1.1,2.9,79.8,83.6,4.0,68.3
5.6,6.9,2.9,1.1,1.1,72.9,54.9,4.4,54.8
5.0,7.9,2.9,1.6,2.0,74.8,67.7,5.0,63.9
5.0,6.0,2.5,0.9,1.8,90.3,71.2,4.0,64.2
4.1,6.8,3.0,0.9,0.4,80.5,75.5,4.3,64.3
2.7,6.8,2.7,0.7,1.0,73.2,61.5,3.2,45.9
2.8,5.8,2.1,0.7,2.1,79.9,74.2,3.8,57.7
5.6,6.6,1.1,1.8,1.4,87.3,74.9,6.6,73.2
4.5,4.9,1.9,0.9,0.5,79.6,69.3,4.0,60.8
4.3,8.9,3.5,1.0,1.8,75.3,74.7,3.7,64.4
3.9,6.1,2.5,0.2,1.1,77.6,73.2,3.8,50.1
4.0,8.6,2.9,1.0,1.8,92.1,63.4,5.3,64.0
6.1,7.0,2.2,1.1,3.4,68.4,68.4,6.0,76.7
4.0,7.6,1.2,1.4,1.8,82.9,57.5,5.4,67.4
2.5,6.5,2.2,1.1,1.9,84.1,55.0,3.2,50.2
5.6,7.2,1.3,0.7,1.3,79.0,72.5,5.2,75.5
4.2,7.7,1.2,0.7,0.7,77.3,51.1,5.5,57.0
4.5,7.7,3.9,0.8,2.2,92.9,67.6,4.0,65.1
6.9,7.8,2.0,0.9,1.1,92.8,74.1,6.7,88.5
4.5,6.6,1.6,1.4,1.3,85.8,70.2,4.7,67.8
4.9,6.5,4.4,1.3,2.8,80.7,91.9,4.7,73.0
2.7,5.4,3.5,1.2,1.3,85.9,74.3,2.5,47.6
4.2,7.5,2.1,1.8,2.4,88.2,67.3,4.8,59.0
5.4,8.1,3.0,0.0,1.8,84.1,76.1,4.4,71.7
2.2,8.6,2.2,0.6,1.1,88.5,56.9,3.1,62.5
4.8,7.3,1.7,0.8,1.7,82.2,80.0,5.5,72.3
4.7,6.2,3.1,0.5,1.0,60.0,65.0,3.6,58.0
4.6,5.3,2.1,0.3,2.1,83.5,81.1,3.7,51.4
6.1,8.0,2.6,0.0,2.4,90.5,74.0,5.3,77.1
5.0,5.2,3.7,0.6,1.5,85.2,76.3,2.9,59.0
6.7,6.7,3.6,1.2,2.4,87.7,64.5,5.1,80.4
3.0,6.8,1.8,1.2,1.6,82.8,58.6,4.0,59.0
4.7,6.9,3.1,0.4,2.1,83.5,58.4,3.7,58.3
4.6,7.0,1.1,0.9,3.6,86.4,52.8,5.5,62.3
2.9,7.1,3.0,1.5,3.2,100.0,66.2,2.9,62.6
5.9,4.6,2.7,0.0,1.4,91.7,64.1,3.8,73.7
8.0,7.0,3.0,0.7,1.7,90.7,80.1,6.5,81.0
4.5,4.8,2.1,0.9,0.8,86.6,59.7,3.8,66.3
5.3,7.7,5.0,0.8,2.1,74.3,91.9,3.2,67.6
4.6,6.4,1.4,1.2,1.8,94.8,60.0,3.6,65.5
3.4,4.8,3.7,0.1,1.0,92.3,60.9,2.5,56.3
1.8,6.2,1.3,0.3,2.3,87.9,55.2,3.3,53.4
3.4,6.4,3.1,1.1,1.3,84.6,70.1,3.6,51.9
2.4,8.2,3.2,0.0,1.1,89.4,66.8,3.0,53.8
7.1,7.2,2.6,1.2,1.8,83.2,68.9,6.1,75.6
4.3,7.3,1.9,1.0,1.2,90.8,74.1,4.8,62.9
4.0,8.2,2.7,1.2,1.5,78.3,79.8,5.0,60.6
5.8,6.9,2.8,0.6,2.7,69.7,58.3,5.0,53.8
2.8,7.8,4.6,1.1,1.1,75.4,70.2,3.0,39.2
3.3,7.7,1.5,0.2,2.0,86.1,78.6,5.1,63.7
4.6,5.7,1.8,0.6,1.1,82.6,59.1,3.8,65.9
6.0,8.5,2.8,0.8,0.8,83.8,95.0,5.7,72.8
5.3,5.6,2.2,0.4,1.4,74.6,93.4,4.0,64.6
4.9,7.9,2.4,0.9,3.4,87.4,69.2,5.0,76.9
4.6,5.5,3.8,0.2,2.0,76.7,58.9,3.1,48.4
5.1,7.6,0.0,0.9,1.8,89.0,60.2,5.9,73.2
4.8,8.9,1.8,1.7,1.1,73.7,72.3,5.2,68.9
3.0,6.8,0.4,0.2,1.2,78.3,76.4,3.7,60.2
4.6,6.7,1.1,0.8,0.5,77.2,51.6,5.4,61.8
2.9,7.6,5.4,0.0,2.8,89.6,60.5,1.8,40.3
4.6,6.7,3.2,0.4,1.7,81.3,71.4,3.8,57.8
3.8,8.8,3.6,1.2,1.6,88.4,56.0,4.3,57.3
8.3,7.2,2.4,0.6,1.6,94.1,67.0,7.3,80.1
4.4,6.7,3.4,1.2,3.0,99.2,74.3,3.8,72.6
2.4,6.5,0.4,1.0,1.7,86.8,68.4,4.2,51.5
4.3,6.1,3.7,0.8,1.4,76.2,62.7,2.8,53.5
5.3,6.4,1.5,0.3,2.8,95.0,70.9,5.0,67.6
7.0,6.6,1.9,1.1,1.4,97.1,75.1,5.8,84.4
3.6,6.5,3.1,1.0,0.3,84.5,60.8,3.4,49.5
2.1,6.3,2.9,0.0,0.4,95.5,73.4,2.4,56.7
5.7,9.0,2.6,0.3,1.4,87.7,73.2,5.7,77.1
2.4,6.0,0.9,0.0,1.7,71.7,75.2,3.2,59.8
3.8,7.1,2.6,0.1,2.1,80.0,72.6,4.0,57.6
4.1,7.6,3.7,0.6,0.9,81.0,71.3,3.7,65.4
4.4,7.6,1.9,0.3,1.3,82.1,68.4,4.6,64.6
5.5,6.9,4.1,0.4,0.9,77.5,67.0,3.6,59.6
3.5,6.8,1.5,1.5,2.3,77.3,77.2,4.8,66.4
4.1,7.5,2.5,1.3,2.4,95.8,69.0,4.6,57.2
4.5,7.3,4.3,0.5,2.9,71.1,75.4,3.3,54.5
4.7,6.7,1.7,1.2,1.7,79.2,75.2,4.5,68.7
4.6,5.4,3.8,1.4,2.8,90.0,60.6,4.7,58.2
5.2,6.5,4.9,1.1,1.0,80.5,66.8,2.1,53.5
5.8,5.9,2.7,0.9,1.7,88.2,69.5,4.4,76.9
5.1,6.3,1.9,1.3,0.8,81.8,70.9,4.8,63.8
5.2,7.0,1.6,1.2,1.9,88.5,74.3,6.0,78.3
2.1,7.4,4.1,0.2,1.7,76.7,71.8,2.1,42.1
4.6,8.8,4.0,0.7,0.0,70.1,70.4,4.5,58.4
5.2,6.5,4.2,0.5,2.3,81.8,65.6,3.5,61.4
5.6,7.8,2.5,1.4,2.1,70.7,80.6,6.6,77.0
3.5,7.3,3.7,0.5,1.1,84.5,73.5,3.5,58.3
3.5,8.3,2.4,0.4,1.7,75.9,68.9,4.0,60.8
3.6,7.6,1.4,1.3,0.5,76.0,66.1,5.2,60.9
5.3,6.0,3.8,0.9,1.0,96.8,72.8,3.8,64.3
6.1,5.3,4.5,1.9,2.7,87.2,70.3,5.0,72.8
3.9,7.3,1.3,0.4,0.7,72.7,54.8,5.4,50.0
5.9,6.5,1.3,0.5,1.5,84.6,60.1,5.8,69.6
4.7,6.0,2.5,1.4,0.5,83.9,83.0,4.2,66.5
4.3,5.7,3.6,0.2,1.7,68.5,73.7,2.8,54.9
4.2,7.2,1.1,1.5,1.9,87.8,63.6,5.7,72.1
5.6,8.5,2.8,0.2,2.0,92.6,66.3,6.2,73.6
5.0,6.6,1.8,1.1,1.8,81.6,61.4,4.9,63.9
7.9,7.6,3.3,0.0,2.5,82.7,64.8,6.3,81.1
3.2,6.9,1.5,0.8,1.1,80.5,80.2,4.4,64.9
5.3,5.7,3.4,0.1,0.8,88.1,68.2,4.2,65.3
3.7,7.7,2.3,1.8,1.1,83.0,78.3,4.3,71.4
3.2,5.9,1.4,0.3,0.6,83.3,86.3,3.9,69.7
4.5,7.0,2.6,0.4,1.6,78.5,66.0,5.4,76.9
4.7,6.7,0.2,1.1,1.4,100.0,57.0,5.8,62.9
8.9,7.9,1.8,0.5,1.8,82.9,74.3,7.9,96.8
4.2,5.9,2.9,1.1,0.4,90.6,61.8,4.0,67.6
2.8,7.4,0.4,0.4,1.5,87.1,70.0,4.9,60.6
4.9,6.2,0.0,0.4,2.4,64.5,71.7,5.0,66.6
1.4,6.5,0.0,0.8,1.9,82.0,88.6,4.7,64.1
4.4,4.0,4.1,0.2,0.2,75.8,73.2,2.3,51.4
4.5,9.0,2.4,1.0,1.5,92.8,65.4,5.7,66.4
5.7,7.6,1.9,1.2,1.0,74.9,76.3,5.9,89.1
6.0,6.2,3.6,1.1,1.5,89.0,78.2,5.0,71.9
3.7,5.9,2.0,1.1,1.2,93.0,82.0,3.7,69.1
4.3,6.5,2.8,0.0,2.7,87.2,60.8,3.1,59.0
3.4,7.7,2.5,0.6,1.6,85.0,82.9,3.9,63.1
2.8,5.1,1.9,0.7,1.7,81.8,92.9,3.2,56.7
5.0,6.9,2.9,1.5,1.5,84.0,82.7,4.6,73.8
2.6,8.8,3.4,0.5,1.8,74.3,84.5,3.2,53.8
3.9,5.9,2.3,0.0,1.3,86.4,65.7,3.7,51.8
3.0,7.1,1.9,0.3,2.0,93.4,86.9,3.3,65.1
5.3,9.0,2.1,0.5,1.2,78.0,65.2,6.4,71.0
7.2,7.6,0.0,0.0,2.5,85.1,69.6,7.2,91.2
2.5,7.1,2.8,1.3,1.8,84.2,65.4,3.6,46.1
1.7,7.5,1.0,0.0,1.4,87.5,64.2,2.9,51.8
4.3,6.6,3.3,1.0,2.1,80.7,69.9,4.6,57.8
4.5,8.3,2.4,0.3,1.8,72.9,58.5,5.1,55.5
4.8,6.6,2.6,1.6,2.1,76.0,63.1,5.0,63.2
3.8,5.0,3.3,0.7,1.6,66.5,60.3,2.2,44.7
4.2,6.6,1.4,0.6,1.3,91.2,85.3,4.3,73.5
5.1,6.0,2.9,1.1,1.6,88.2,86.2,4.4,66.2
6.1,6.7,2.8,0.3,1.1,84.9,95.0,4.5,75.7
1.6,6.7,2.3,1.1,2.2,79.4,69.3,2.5,49.3
3.9,8.2,1.4,0.6,2.5,83.7,70.3,5.5,68.9
4.8,7.7,3.2,0.5,1.9,84.8,77.7,4.2,66.4
3.1,7.3,3.3,0.8,2.5,80.8,57.2,3.5,50.2
7.1,7.0,2.6,0.3,2.3,81.1,60.2,5.4,68.5
3.5,5.9,1.2,0.7,1.3,95.5,54.0,4.4,69.0
4.4,4.8,1.9,1.0,2.1,75.0,78.4,3.4,63.6
5.3,7.1,2.4,0.0,0.6,92.9,61.4,5.1,62.6
3.6,7.8,3.3,1.3,1.6,72.1,80.0,5.1,51.0
1.7,6.9,0.6,1.2,0.7,97.9,65.4,3.6,63.9
3.9,6.5,1.8,0.0,1.4,65.9,70.0,3.7,50.0
6.0,7.5,2.0,0.0,0.5,88.7,68.3,6.2,76.2
4.0,6.9,2.4,1.2,2.3,79.7,71.9,4.4,55.6
3.2,8.7,0.9,1.2,1.2,83.7,65.1,4.7,62.4
5.9,8.2,2.2,1.1,2.1,83.9,80.4,6.2,78.3
4.0,8.0,2.1,0.1,1.4,89.8,68.3,4.7,68.4
3.7,7.8,1.3,1.7,0.2,69.3,73.6,4.9,61.8
4.7,5.7,2.4,0.4,1.2,84.8,71.1,3.7,63.2
5.7,7.7,1.9,0.9,1.1,86.5,59.9,6.2,65.9
8.1,7.4,3.1,0.9,1.5,79.7,83.5,6.0,80.8
5.7,7.6,1.4,1.6,2.6,84.1,63.5,5.6,71.4
6.2,7.5,2.6,0.9,2.7,79.7,78.1,5.3,73.4
3.7,7.5,1.5,1.0,1.3,89.4,77.3,5.2,67.7
3.0,9.0,1.8,0.8,0.6,87.9,55.0,4.6,51.4
4.6,6.9,2.9,0.2,1.0,86.7,68.2,3.9,55.7
4.7,7.9,2.8,0.0,1.8,90.3,75.8,4.5,75.0
2.9,6.5,2.0,0.8,1.4,95.0,67.1,3.8,62.5
4.2,7.8,2.2,0.1,0.4,77.1,68.7,5.4,75.6
5.1,7.9,0.8,1.0,1.1,100.0,72.2,6.3,80.8
5.0,7.4,4.2,0.9,2.4,88.1,66.2,5.1,67.3
5.3,8.7,3.3,0.9,1.7,81.0,73.6,5.6,63.5
4.9,6.1,3.3,0.3,1.5,100.0,70.4,3.7,73.4
3.7,6.5,0.6,1.3,1.2,81.7,68.0,5.4,57.0
3.7,7.2,1.8,1.0,1.2,75.3,60.3,4.9,61.8
2.7,7.9,2.1,0.2,1.9,80.9,74.1,4.4,59.2
7.2,7.2,0.2,1.8,1.6,80.5,45.9,8.0,86.0
4.5,8.3,3.6,0.7,2.0,93.7,72.6,4.5,64.5
4.2,6.3,4.2,0.1,1.9,84.1,70.1,2.7,55.1
3.1,5.9,5.0,0.4,1.5,85.8,61.9,1.9,36.1
8.9,7.3,1.2,0.0,1.8,85.5,56.1,6.9,74.7
2.9,6.9,2.6,1.5,1.1,94.3,74.2,3.5,61.4
3.9,7.5,4.1,1.3,1.5,82.4,67.5,3.1,59.6
5.1,7.0,2.2,1.2,2.4,83.4,71.4,5.3,70.6
5.4,6.7,1.8,1.1,1.5,79.5,51.6,5.7,64.3
5.9,6.9,0.3,1.4,1.3,81.6,74.8,6.8,81.6
7.2,7.0,3.9,0.7,1.6,89.2,79.4,5.3,78.0
5.3,6.7,2.5,1.0,0.7,90.8,68.5,4.8,71.9
2.9,6.8,1.6,0.4,1.7,98.6,61.0,4.4,56.0
4.1,6.6,2.8,0.7,2.7,84.2,74.3,4.4,64.3
5.0,7.9,2.7,1.0,0.9,82.9,67.2,4.6,59.2
7.6,7.2,2.7,0.0,1.7,88.2,78.6,6.2,87.9
2.4,9.0,2.2,0.5,1.5,81.2,70.2,4.2,50.4
6.3,7.2,4.4,0.9,1.5,79.9,48.6,4.6,58.1
4.8,6.4,2.3,0.8,1.5,87.6,46.5,3.8,60.4
5.8,9.0,4.4,0.6,2.0,81.9,62.9,4.0,53.9
4.3,7.4,3.2,1.1,0.7,82.7,74.5,4.4,58.8
3.2,8.0,2.9,0.4,2.0,89.8,65.1,3.0,66.1
5.6,7.6,2.4,0.2,1.5,87.5,74.9,5.0,76.6
5.5,7.6,3.7,1.4,0.3,100.0,63.4,5.3,70.7
6.0,7.5,2.6,1.3,1.8,92.4,90.6,5.9,83.8
4.5,5.9,1.4,0.5,1.6,78.9,68.1,4.2,55.1
3.6,7.4,1.3,0.8,0.9,81.8,72.7,5.1,68.1
2.2,5.7,3.0,1.2,1.6,74.0,60.4,2.7,54.7
5.7,6.8,1.4,0.8,0.6,77.2,65.8,5.5,67.5
5.1,6.3,2.4,1.1,1.0,95.1,74.9,5.5,82.1
3.1,7.4,3.8,1.0,1.5,82.8,69.5,3.4,51.0
3.7,7.3,2.9,0.6,0.3,73.9,42.2,3.5,47.7
3.8,7.5,1.6,1.1,0.7,69.4,75.0,3.7,52.6
2.3,7.3,4.2,0.3,0.8,73.2,76.1,2.4,48.9
3.3,6.4,3.2,1.0,1.6,78.6,77.3,3.0,56.2
2.8,6.7,3.7,0.8,1.8,85.0,81.0,2.8,53.7
3.9,7.9,0.0,0.6,0.9,81.8,71.8,5.6,65.2
3.4,8.1,2.9,0.2,0.8,90.6,94.0,2.8,65.0
2.1,5.9,3.5,0.9,1.6,77.5,72.3,1.9,43.0
7.5,5.5,4.5,0.8,1.6,94.8,47.0,4.1,70.9
6.4,6.3,0.7,0.4,1.0,83.9,72.2,5.8,79.3
3.3,8.0,3.9,0.0,2.8,88.7,81.2,3.0,55.3
4.9,8.2,4.5,0.0,1.6,80.8,56.2,4.0,60.4
5.1,6.1,0.1,0.7,1.4,93.1,67.3,5.8,73.6
6.3,7.3,3.1,1.0,1.2,74.4,82.1,5.7,78.1
3.3,8.8,3.2,1.7,2.2,75.1,64.4,3.2,51.6
6.1,7.4,2.1,0.8,1.9,77.2,67.6,6.5,63.7
3.7,8.4,1.9,0.0,0.3,94.4,77.8,3.8,68.4
2.5,8.0,3.3,0.7,1.0,83.1,57.2,3.2,47.9
5.6,6.1,1.8,1.4,1.2,77.4,69.9,4.9,71.4
6.4,6.8,2.2,0.5,1.5,83.4,60.3,5.8,72.4
8.4,7.0,3.5,1.4,1.9,86.4,67.3,5.6,79.3
2.7,7.1,4.6,0.9,0.8,76.4,72.4,3.2,49.3
5.5,7.9,3.1,1.1,1.4,86.3,80.6,5.1,86.0
3.9,7.4,2.7,1.7,2.7,83.9,73.1,4.7,65.7
5.7,4.1,1.9,0.0,1.5,81.0,64.3,3.7,56.0
2.3,5.7,1.3,1.2,1.0,74.9,82.0,4.2,51.8
2.6,4.8,3.8,0.8,0.6,92.1,76.2,1.1,52.3
3.3,7.2,2.3,0.3,1.2,81.2,50.6,2.5,45.9
4.6,7.2,3.9,0.7,0.7,61.5,78.4,4.6,64.2
3.5,7.3,2.1,1.6,1.2,87.8,70.6,3.9,62.7
5.5,6.0,1.7,1.5,1.9,88.0,69.7,5.3,73.7
6.0,7.7,3.0,0.0,1.5,92.5,81.9,6.0,73.1
5.4,7.7,2.4,0.4,1.2,88.3,68.0,5.0,72.0
6.9,5.7,1.1,1.3,0.2,86.1,78.9,6.4,84.3
5.1,5.5,4.7,0.8,2.1,81.1,82.8,3.6,58.0
2.7,7.0,1.7,0.8,1.3,81.1,70.6,3.8,52.1
6.5,8.8,3.6,0.0,1.6,90.4,74.5,6.3,84.6
3.6,8.7,3.5,0.4,0.9,83.7,76.9,4.4,63.3
5.9,7.6,1.0,0.1,1.2,73.5,74.6,5.6,71.5
6.9,6.3,1.3,0.0,1.1,82.2,78.9,6.3,78.8
5.2,7.9,2.1,0.2,0.6,84.6,59.6,5.2,66.0
2.3,6.5,1.5,0.3,0.9,69.1,63.6,3.3,51.1
3.1,6.2,4.6,0.4,1.5,91.0,57.4,2.4,40.9
6.5,4.9,2.3,0.4,1.7,85.0,86.9,5.3,78.1
4.2,7.1,3.6,1.3,1.0,74.1,53.2,3.5,40.8
4.6,6.4,3.1,0.3,0.7,82.6,83.2,4.5,66.7
5.6,7.1,2.8,1.5,1.3,84.2,74.7,5.9,79.6
5.5,4.7,2.5,0.6,2.0,92.6,61.2,3.8,58.8
4.9,7.2,4.0,1.0,0.8,92.3,57.3,5.0,61.3
4.2,4.6,1.5,1.0,1.5,93.6,69.6,3.8,64.4
4.0,8.1,4.6,0.4,1.0,88.0,67.8,3.8,51.1
5.8,7.5,1.0,0.6,2.3,79.8,74.0,6.0,73.1
5.3,6.7,3.4,0.5,1.1,77.7,48.0,4.7,50.9
4.1,7.6,0.8,1.0,2.0,79.4,68.1,5.2,61.1
6.1,6.0,2.1,0.7,2.2,84.5,61.2,5.3,70.8
4.3,7.1,2.6,0.4,2.6,84.8,82.8,2.9,65.1
3.2,7.8,1.9,0.9,0.6,93.2,74.1,4.1,61.6
3.4,4.0,2.3,1.0,0.5,83.0,64.9,2.5,60.3
3.0,6.6,0.8,1.7,2.3,68.8,84.2,3.6,64.1
4.1,7.0,1.3,0.8,2.2,75.5,65.6,5.2,73.1
6.4,6.8,3.1,0.8,1.1,77.2,69.0,5.0,68.0
3.3,8.5,2.5,1.0,0.0,77.2,72.7,3.5,51.0
4.8,5.9,1.7,0.3,1.6,62.6,79.1,4.8,63.8
3.5,6.4,4.1,0.0,0.4,97.6,70.1,3.2,67.5
4.1,5.1,1.0,0.6,0.9,67.5,84.2,4.1,59.7
2.2,8.5,2.1,1.3,1.6,80.4,66.0,3.4,56.2
4.2,6.8,1.9,1.4,1.7,90.3,60.2,3.7,55.6
4.2,6.6,3.2,0.0,2.6,89.7,85.9,2.9,61.9
5.3,6.9,2.6,1.1,1.2,73.2,66.9,4.6,60.9
4.8,7.6,2.4,0.0,0.8,94.7,75.9,5.6,68.1
2.7,7.3,0.3,1.0,2.1,93.5,77.7,4.6,71.0
6.1,9.0,3.5,1.0,1.8,83.5,90.8,5.2,82.6
4.8,7.5,2.2,0.0,1.2,85.2,67.0,4.4,69.4
4.8,6.5,2.6,1.3,1.5,77.7,75.3,5.1,66.4
4.5,6.4,1.6,1.7,1.2,87.0,62.2,5.2,58.6
3.7,6.6,1.4,0.8,2.0,86.8,65.2,4.4,63.2
4.8,5.5,4.3,0.9,2.7,81.1,62.4,3.1,58.2
5.2,7.0,0.4,1.5,1.0,90.2,78.5,6.2,78.7
1.9,7.8,1.2,0.2,1.8,87.7,79.2,3.8,65.9
3.7,6.4,4.3,0.2,0.4,100.0,73.7,2.6,57.0
4.1,6.2,3.3,0.4,0.7,77.8,62.2,3.5,51.7
4.9,8.5,2.1,0.8,1.9,95.7,63.5,5.4,74.2
6.3,5.6,4.0,0.8,1.5,78.2,63.0,3.8,66.4
3.3,4.9,3.0,0.5,0.7,89.2,73.6,2.5,63.7
3.8,5.8,2.8,0.6,1.5,64.2,54.2,3.6,51.4
3.7,5.5,2.8,0.5,2.1,80.9,66.0,2.8,50.6
3.3,7.4,3.1,0.6,0.5,88.8,56.6,3.8,41.1
4.0,6.6,3.1,0.4,2.7,86.9,75.1,4.0,53.4
5.7,6.8,5.1,0.4,1.9,69.0,60.1,3.8,51.5
2.9,8.2,2.3,0.0,1.9,81.7,89.6,3.6,68.6
5.1,6.3,2.3,0.7,1.5,96.8,80.5,4.7,79.6
1.9,7.8,1.0,0.0,2.7,93.2,69.1,3.8,56.4
3.7,8.5,2.4,1.2,2.2,92.7,74.1,4.8,69.5
4.0,6.5,4.7,0.5,1.2,100.0,74.7,3.6,54.0
7.0,7.7,3.7,0.7,2.0,71.0,60.4,5.1,72.0
4.1,6.8,1.8,0.6,1.0,81.8,82.4,4.5,65.7
1.2,7.9,2.5,0.7,1.3,85.2,69.0,2.6,50.9
1.5,5.4,0.9,1.4,2.5,79.2,62.3,2.4,50.6
4.6,5.4,1.3,0.1,1.8,86.0,75.4,3.6,68.7
5.4,6.6,2.7,0.0,2.0,95.4,58.8,5.0,61.6
5.1,6.1,1.9,0.9,2.3,85.9,76.6,4.1,65.6
4.8,6.5,1.2,0.6,1.9,67.4,73.4,5.1,71.1
6.2,6.8,3.1,1.0,0.9,90.4,63.5,5.3,73.1
3.7,7.7,2.4,1.2,2.7,84.9,79.6,4.0,57.8
5.8,6.6,0.6,0.2,1.9,67.6,77.1,6.3,76.9
2.1,6.2,0.0,1.1,1.9,80.1,66.8,3.4,50.6
3.1,6.6,1.8,0.3,1.5,71.1,75.4,3.4,50.1
